"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Chop Robinson","MIA","DL","16655","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.525,11.71254,8,0,0,0,2.5,0.7413,0,0,2024,2003-01-02,NA,NA,NA,NA
"Abdul Carter","NYG","DL","17112","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,5.63388,8,0,0.05,0,0.45,0.66717,0,0,2025,2003-10-03,"Q","Ankle",2026,0
"Dorance Armstrong","WAS","DL","13759","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.35,9.78516,7,0,0,0,0.75,0.37065,0,0,2018,1997-06-10,"O","Knee - ACL",2026,0
"Nolan Smith","PHI","DL","16228","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,10.08168,5,0,0,0,0.5,0.7413,0,0,2023,2001-01-18,NA,NA,NA,NA
"Travis Jones","BAL","DL","15863","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,14.52948,4,0,0,0,0.6,0.59304,0,0,2022,1999-10-15,"O","Pectoral",2026,0
"Boye Mafe","CIN","DL","15853","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.95,7.70952,8,0,0,0,3.35,0.51891,0,0,2022,1998-11-30,NA,NA,NA,NA
"Rueben Bain Jr.","TB","DL","17550","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.85,16.01208,6,0,0,0,1.5,0.7413,0,0,2026,2004-09-08,NA,NA,NA,NA
"Kayvon Thibodeaux","NYG","DL","15806","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,14.52948,6,0,0,0,1.85,0.22239,0,0,2022,2000-12-15,NA,NA,NA,NA
"Patrick Jones","CAR","DL","15398","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4,11.26776,6,0,0,0,1.8,0,0,0,2021,1998-09-29,NA,NA,NA,NA
"Tershawn Wharton","CAR","DL","15081","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.95,17.86533,3,0,0,0,1.3,0,0,0,2020,1998-06-25,"O","Neck",2026,0
"Jalyx Hunt","PHI","DL","16712","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,3.85476,5,0,0.55,0,2.1,0.14826,0.7,0,2024,2001-03-13,NA,NA,NA,NA
"Dayo Odeyingbo","CHI","DL","15386","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,16.3086,5,0,0,0,1.9,0,0,0,2021,1999-09-24,"Q","Achilles",2026,0
"Rashan Gary","DAL","DL","14149","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,0.593039999999998,6,0,0,0,0.8,0.29652,0,0,2019,1997-12-03,NA,NA,NA,NA
"Dre'Mont Jones","NE","DL","14164","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,2.37216,6,0,0,0,1.1,0.14826,0,0,2019,1997-01-05,NA,NA,NA,NA
"Byron Young","PHI","DL","16273","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,19.57032,NA,NA,0,0,0.6,0.59304,0.3,0,2023,2000-11-10,NA,NA,NA,NA
"Micah Parsons","GB","DL","15350","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.525,13.3434,9,0,0,0,1.3,1.03782,0,0,2021,1999-05-26,"O","Knee - ACL",2026,0
"James Pearce","ATL","DL","17115","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,11.26776,8,0,0,0,5.25,1.85325,0,0,2025,2003-10-12,NA,NA,NA,NA
"Chris Jones","KC","DL","12741","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.875,2.2239,8,0,0,0,1.15,0.22239,0,0,2016,1994-07-03,NA,NA,NA,NA
"Will McDonald","NYJ","DL","16252","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.05,7.56126,8,0,0,0,1.3,0.44478,0,0,2023,1999-06-04,NA,NA,NA,NA
"Uchenna Nwosu","SEA","DL","13704","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6.6717,6,0,0,0,2.35,0.51891,0,0,2018,1996-12-28,NA,NA,NA,NA
"Malachi Lawrence","DAL","DL","17580","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75,21.12705,6,0,0,0,0.4,0,0,0,2026,2003-07-21,NA,NA,NA,NA
"Akheem Mesidor","LAC","DL","17568","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,19.57032,5,0,0,0,0,0,0,0,2026,2001-04-05,NA,NA,NA,NA
"Cameron Jordan","NO","DL","10292","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,4.59606,NA,NA,0,0,1.8,1.18608,0,0,2011,1989-07-10,NA,NA,NA,NA
"Josh Sweat","ARI","DL","13690","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.725,7.413,8,0,0,0,1.55,0.66717,0,0,2018,1997-03-29,"O","Knee",2026,0
"K'Lavon Chaisson","WAS","DL","14888","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2,7.70952,NA,NA,0,0,2.75,1.11195,0.5,0,2020,1999-07-25,NA,NA,NA,NA
"B.J. Hill","CIN","DL","13742","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,7.11648,NA,NA,0,0,0.6,0.59304,0,0,2018,1995-04-20,"O","Undisclosed",2026,0
"Mike Green","BAL","DL","17120","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,9.04386,NA,NA,0,0,0.75,0.37065,0,0,2025,2003-07-28,NA,NA,NA,NA
"Zach Allen","DEN","DL","14153","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15,1.26021,NA,NA,0,0,3.35,0.51891,0,0,2019,1997-08-20,NA,NA,NA,NA
"Dexter Lawrence","CIN","DL","14159","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,4.52193,NA,NA,0,0,2.05,0.0741300000000001,0,0,2019,1997-11-12,NA,NA,NA,NA
"Caleb Banks","MIN","DL","17579","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.35,8.37669,NA,NA,0,0,2.15,0.22239,0,0,2026,2003-03-12,NA,NA,NA,NA
"T'Vondre Sweat","NYJ","DL","16693","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,9.11799,NA,NA,0,0,0.7,0.44478,0,0,2024,2001-07-11,"O","Hamstring",2026,0
"Gervon Dexter","CHI","DL","16265","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.25,4.07715,NA,NA,0,0,2,1.4826,0,0,2023,2000-10-05,NA,NA,NA,NA
"Vita Vea","TB","DL","13692","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.45,3.78063,NA,NA,0,0,0.9,0.14826,0,0,2018,1995-02-05,"Q","Back",2026,0
"Mykel Williams","SF","DL","17113","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,2.07564,NA,NA,0,0,1.2,0.29652,0,0,2025,2004-06-29,"O","Knee - ACL",2026,0
"Nick Herbig","PIT","DL","16303","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,3.7065,NA,NA,0.4,0.59304,1.8,0.29652,0,0,2023,2001-11-21,NA,NA,NA,NA
"Kwity Paye","LVR","DL","15345","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,0.148259999999999,NA,NA,0.2,0.29652,1,0,0,0,2021,1998-11-19,NA,NA,NA,NA
"Arden Key","IND","DL","13682","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,11.49015,NA,NA,0,0,1.15,1.26021,0,0,2018,1996-05-03,NA,NA,NA,NA
"Osa Odighizuwa","SF","DL","15393","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35,6.89409,NA,NA,0,0,1.55,0.66717,0,0,2021,1998-08-13,"Q","Undisclosed",2026,0
"Kenny Clark","DAL","DL","12739","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,4.15128,NA,NA,0.1,0.14826,1.2,0.29652,0,0,2016,1995-10-04,NA,NA,NA,NA
"John Franklin-Myers","TEN","DL","13770","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.25,0.37065,NA,NA,0,0,1.2,0.29652,0,0,2018,1996-09-26,NA,NA,NA,NA
"Grover Stewart","IND","DL","13298","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.05,4.52193,NA,NA,0.3,0.44478,2.95,0.0741300000000001,0,0,2017,1993-10-20,NA,NA,NA,NA
"Ashton Gillotte","KC","DL","17155","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.25,7.04235,NA,NA,0.3,0.44478,0.8,0.29652,0,0,2025,2002-10-30,"Q","Hamstring",2026,0
"Grady Jarrett","CHI","DL","12305","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,2.66868,NA,NA,0,0,2.6,0.88956,0,0,2015,1993-04-28,NA,NA,NA,NA
"Derrick Moore","DET","DL","17587","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11.8608,NA,NA,0,0,2.25,0.37065,0,0,2026,2002-12-06,"Q","Groin",2026,0
"Maliek Collins","CLE","DL","12754","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05,4.37367,NA,NA,0,0,0.5,0.7413,0,0,2016,1995-04-08,"O","Quadriceps",2026,0
"Arik Armstead","JAC","DL","12218","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,4.15128,NA,NA,0,0,1.45,0.66717,0,0,2015,1993-11-15,NA,NA,NA,NA
"Brandon Dorlus","ATL","DL","16657","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,0.815430000000001,NA,NA,0,0,0.6,0.59304,0,0,2024,2001-03-22,NA,NA,NA,NA
"R Mason Thomas","KC","DL","17583","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,3.85476,NA,NA,0,0,0,0,0,0,2026,2004-08-25,NA,NA,NA,NA
"Jordan Burch","ARI","DL","17161","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,0.96369,NA,NA,0,0,1.85,0.22239,0,0,2025,2001-10-10,NA,NA,NA,NA
"Blake Cashman","MIN","LB","14251","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7,3.55824000000001,4,0,0.35,0.29652,3.6,0.59304,0,0,2019,1996-05-10,NA,NA,NA,NA
"Jordyn Brooks","MIA","LB","14892","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8,2.66868,3,0,0.35,0.29652,4.4,0.593039999999999,0,0,2020,1997-10-21,NA,NA,NA,NA
"Cedric Gray","TEN","LB","16667","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.25,0,2,0,0.35,0.29652,3.1,0.14826,0,0,2024,2002-10-30,NA,NA,NA,NA
"Jack Campbell","DET","LB","16239","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.65,0.593040000000008,3,0,0.75,0,4.4,0.593039999999999,0,0,2023,2000-08-22,NA,NA,NA,NA
"Nick Bolton","KC","LB","15355","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.725,3.11345999999999,3,0,1,0,5.9,0.148259999999999,0,0,2021,2000-03-10,NA,NA,NA,NA
"Carson Schwesinger","CLE","LB","17147","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5,37.065,2,0,1.15,0,3.65,0.51891,0.3,0,2025,2003-02-24,NA,NA,NA,NA
"Fred Warner","SF","LB","13743","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.075,24.75942,1,0,1,1.4826,5.5,0.7413,0,0,2018,1996-11-19,NA,NA,NA,NA
"Jamien Sherwood","NYJ","LB","15428","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3,8.30255999999999,2,0,0.75,0,6,0,0,0,2021,2000-01-12,NA,NA,NA,NA
"Ernest Jones","SEA","LB","15404","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.75,6.6717,2,0,2.1,1.4826,5.35,0.963689999999999,0.3,0,2021,1999-11-22,NA,NA,NA,NA
"Foyesade Oluokun","JAC","LB","13813","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5,0,3,0,0.925,0,7.1,1.63086,0,0,2018,1995-08-02,NA,NA,NA,NA
"Alex Singleton","DEN","LB","14412","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.825,17.34642,2,0,0.85,0,4.05,0.0741299999999997,0.2,0,2015,1993-12-07,NA,NA,NA,NA
"Roquan Smith","BAL","LB","13696","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.15,1.92738,2,0,0.75,0,3.25,1.11195,0.5,0,2018,1997-04-08,NA,NA,NA,NA
"Quay Walker","LVR","LB","15846","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.825,32.17242,3,0,1.075,1.03782,3.95,0.0741299999999997,0,0,2022,2000-05-08,NA,NA,NA,NA
"Nakobe Dean","LVR","LB","15821","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.075,41.06802,3,0,0.75,0,2.1,1.33434,0,0,2022,2000-12-13,NA,NA,NA,NA
"Barrett Carter","CIN","LB","17124","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.225,7.56126,2,0,1.15,0,4.9,1.33434,0,0,2025,2002-10-23,NA,NA,NA,NA
"Tyrel Dodson","MIA","LB","14472","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.15,12.45384,2,0,0.85,0,3.15,1.26021,0,0,2019,1998-06-25,NA,NA,NA,NA
"Tremaine Edmunds","NYG","LB","13697","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,5.1891,2,0,1.975,1.33434,7.35,0.963689999999999,0,0,2018,1998-05-02,NA,NA,NA,NA
"Nate Landman","LAR","LB","16013","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2,4.29954,2,0,1,0,5.35,0.518909999999999,0,0,2022,1998-11-19,NA,NA,NA,NA
"Demario Davis","NYJ","LB","10816","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.65,42.10584,2,0,0.75,0,3.7,0.44478,0,0,2012,1989-01-11,NA,NA,NA,NA
"Robert Spillane","NE","LB","13987","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.125,37.8063,2,0,0.95,0,5.45,0.66717,0,0,2018,1995-12-14,NA,NA,NA,NA
"T.J. Edwards","CHI","LB","14322","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.55,12.00906,2,0,0.7,0.14826,3.2,1.77912,0.6,0,2019,1996-08-12,NA,NA,NA,NA
"DeMarvion Overshown","DAL","LB","16283","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5,25.2042,2,0,0.975,0,1.85,0.22239,0.7,0,2023,2000-08-13,"Q","Lower Body",2026,0
"Zack Baun","PHI","LB","14893","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,19.2738,2,0,1.25,0,5.95,0.0741299999999997,0,0,2020,1996-12-30,NA,NA,NA,NA
"Daiyan Henley","LAC","LB","16280","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.25,34.0998,2,0,1.3,0,5.35,0.963689999999999,0,0,2023,1999-11-18,NA,NA,NA,NA
"Devin Bush","CHI","LB","14170","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.025,22.09074,2,0,1.275,0,5.65,0.518909999999999,1.2,0,2019,1998-07-18,NA,NA,NA,NA
"Sonny Styles","WAS","LB","17557","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4,1.92738,2,0,1,0,4,1.4826,0,0,2026,2004-11-24,NA,NA,NA,NA
"Azeez Al-Shaair","HOU","LB","14590","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.85,40.91976,1,0,1.075,0,5.5,2.2239,0,0,2019,1997-08-04,NA,NA,NA,NA
"Edgerrin Cooper","GB","LB","16696","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.375,39.2889,2,0,0.825,0,3.6,0.59304,0,0,2024,2001-11-17,NA,NA,NA,NA
"Patrick Queen","PIT","LB","14896","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,14.23296,2,0,0.75,0,5.05,1.40847,0,0,2020,1999-08-13,NA,NA,NA,NA
"Mack Wilson","ARI","LB","14169","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1,10.67472,1,0,1.175,0.44478,5.9,0.148259999999999,0,0,2019,1998-02-14,NA,NA,NA,NA
"Arvell Reese","NYG","LB","17556","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.875,24.4629,2,0,0.75,0,2.15,1.26021,0,0,2026,2005-08-30,NA,NA,NA,NA
"Terrel Bernard","BUF","LB","15869","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.475,25.35246,3,0,1.1,0,2.9,0.14826,0,0,2022,1999-05-07,NA,NA,NA,NA
"Zaire Franklin","GB","LB","13837","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.45,21.34944,2,0,0.825,0,5.45,0.66717,0,0,2018,1996-07-02,NA,NA,NA,NA
"Jihaad Campbell","PHI","LB","17123","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.975,16.45686,2,0,1.125,0,2.8,0.29652,0,0,2025,1999-10-08,NA,NA,NA,NA
"Jihaad Campbell","PHI","LB","17123","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.975,16.45686,2,0,1.125,0,2.8,0.29652,0,0,2025,2004-02-24,NA,NA,NA,NA
"Drue Tranquill","KC","LB","14235","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.45,1.33434,3,0,0,0,1.7,0.44478,0,0,2019,1995-08-15,NA,NA,NA,NA
"Divine Deablo","ATL","LB","15396","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.25,11.8608,2,0,0.25,0,6.6,0.889559999999999,0,0,2021,1998-08-17,NA,NA,NA,NA
"Kaden Elliss","NO","LB","14303","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,31.1346,4,0,0.875,0,4,0,0,0,2019,1995-06-10,NA,NA,NA,NA
"Quincy Williams","CLE","LB","14221","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.025,22.09074,2,0,0.75,0,5.35,0.518909999999999,0,0,2019,1996-08-28,NA,NA,NA,NA
