"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"George Kittle","SF","TE","13299","weighted",NA,NA,NA,NA,NA,NA,-0.648858981860737,0.450770959456497,0,0,0.396021064950263,0.280303259290772,NA,NA,NA,NA,60.7824458747806,9.6544999231526,715.466939730837,93.4131182133788,5.39128145114102,1.17592579507397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-10-09,"O","Achilles",2026,0
"Tucker Kraft","GB","TE","16222","weighted",NA,NA,NA,NA,NA,NA,6.65652428320655,4.23946811022622,0,0,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,59.1146869514336,5.46056531672445,762.544177881802,38.6449238832331,6.25751901696899,2.35493338743117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-11-03,"Q","Knee - ACL",2026,0
"Travis Kelce","KC","TE","11244","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0.22837916910474,0.143316009450963,NA,NA,NA,NA,74.2946167349327,2.12115501679231,775.682270333528,35.8745480082505,4.55740198946753,0.932583911264324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1989-10-05,NA,NA,NA,NA
"Brenton Strange","JAC","TE","16269","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0990052662375658,0.0700758148226929,NA,NA,NA,NA,59.7131655939146,7.09761404859344,649.280280866003,93.0594723150261,4.26044470450556,0.725130870033975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-12-27,NA,NA,NA,NA
"Dalton Kincaid","BUF","TE","16213","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,56.7183733177297,5.49173826844478,675.550029256875,60.2505602542976,5.61538911644236,1.32022295077805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-10-18,NA,NA,NA,NA
"Dallas Goedert","PHI","TE","13674","weighted",NA,NA,NA,NA,NA,NA,3.4938560561732,2.42722824322729,0.449210064365126,0.312072202700652,0.0607372732592159,0.054619853863437,NA,NA,NA,NA,60.2268578115857,8.25237613349172,633.567583382095,85.6898281932735,7.36822703335284,2.49160173081552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-01-03,NA,NA,NA,NA
"Mark Andrews","BAL","TE","13671","weighted",NA,NA,NA,NA,NA,NA,23.9707431246343,14.4477003407457,0.566179052077238,0.356438453364115,0.247513165593915,0.175189537056732,NA,NA,NA,NA,57.8534815681685,2.68066160586712,621.74078408426,63.34472756986,7.23820947922762,1.11141874763293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-09-06,NA,NA,NA,NA
"Hunter Henry","NE","TE","12676","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,58.2177881802224,2.94572032469774,674.110590988882,45.6114604496101,5.31784669397308,0.63662754981966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-12-07,NA,NA,NA,NA
"Cade Otton","TB","TE","15802","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,56.5232299590404,8.75913088657519,567.038619075483,98.1349152405421,3.33756582796957,1.1566785745291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-04-15,NA,NA,NA,NA
"T.J. Hockenson","MIN","TE","14138","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,64.8341135166764,8.83571075805846,609.118782913985,71.348719161383,3.644880046811,0.848152229317997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-07-03,NA,NA,NA,NA
"Kenyon Sadiq","NYJ","TE","17543","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,55.433996489175,12.6401567405484,583.272674078408,104.413343469364,4.24956114686951,1.75077081373884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2005-03-04,"Q","Abdomen",2026,0
"Oronde Gadsden","LAC","TE","17099","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0.950497366881217,0.0350379074113464,NA,NA,NA,NA,45.4545933294324,5.51525002944141,580.746050321826,102.494927942515,3.39572849619661,0.570512699063036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-06-25,NA,NA,NA,NA
"David Njoku","LAC","TE","13192","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,42.6123464014043,13.9077457227668,421.133996489175,166.75948664796,4.48929198361615,1.50945953135382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-07-10,NA,NA,NA,NA
"Dalton Schultz","HOU","TE","13772","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,64.8003510825044,4.76430882758402,632.056173200702,53.8890101158261,3.4918080748976,0.987589688447989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-07-11,NA,NA,NA,NA
"Chigoziem Okonkwo","WAS","TE","15889","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,56.0639555295494,5.82387304053577,587.0479812756,59.9175126406907,3.36588648332358,1.11063675740831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-08,NA,NA,NA,NA
"Greg Dulcich","MIA","TE","15797","weighted",NA,NA,NA,NA,NA,NA,-4.84148624926858,3.36344485132925,0,0,1.85149210064365,0.105113722234039,NA,NA,NA,NA,49.2327091866589,10.3918214230875,558.947337624342,118.431940938774,3.32445874780573,1.19102347157979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-26,"Q","Undisclosed",2026,0
"Jake Ferguson","DAL","TE","15799","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,2.14850789935635,0.105113722234039,NA,NA,NA,NA,74.3300175541252,2.75463784262959,612.399648917495,24.3073842615676,5.65424224692803,1.0351204544859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-18,NA,NA,NA,NA
"Pat Freiermuth","PIT","TE","15331","weighted",NA,NA,NA,NA,NA,NA,1.99648917495611,1.38698756755845,0.0998244587478057,0.0693493783779226,0.247513165593915,0.175189537056732,NA,NA,NA,NA,53.5404915155061,5.53874314430032,566.092451726156,37.1516846831491,4.63586892919836,1.11036980724141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-10-25,NA,NA,NA,NA
"Colby Parkinson","LAR","TE","14871","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.504973668812171,0.350379074113464,NA,NA,NA,NA,35.3308952603862,9.62758343588356,386.294909303686,141.108610597238,4.67712112346401,2.01350188446643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-07,NA,NA,NA,NA
"Terrance Ferguson","LAR","TE","17107","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,29.635283791691,13.5614073389859,406.962551199532,156.329230788098,3.66495026331188,1.57176499528524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-03-07,NA,NA,NA,NA
"Mike Gesicki","CIN","TE","13672","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.34651843183148,0.245265351879425,NA,NA,NA,NA,45.8393797542422,4.15927781321124,485.217671152721,61.5052113323229,3.49022820362785,1.10453175065954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-10-03,NA,NA,NA,NA
"Gunnar Helm","TEN","TE","17105","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0,0,NA,NA,NA,NA,48.9800468110006,6.05914855118031,458.265067290813,60.9806890199338,3.44359274429491,0.861185801826717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-06,NA,NA,NA,NA
"Theo Johnson","NYG","TE","16649","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,28.8944997074312,6.24339505089941,345.059684025746,102.946004062605,2.83346986541837,1.31984038425361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-02-26,NA,NA,NA,NA
"Eli Stowers","PHI","TE","17544","weighted",NA,NA,NA,NA,NA,NA,6.67167919799499,9.37659971230122,0,0,0.506390977443609,0.410047443618932,NA,NA,NA,NA,24.8548872180451,14.9588389547153,263.388721804511,193.070555915658,2.00526315789474,2.14921837576251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-04-15,NA,NA,NA,NA
"AJ Barner","SEA","TE","16723","weighted",NA,NA,NA,NA,NA,NA,12.6699824458748,3.27713624972778,0.19490496933446,0.203566628147528,0,0,NA,NA,NA,NA,46.6417203042715,5.46440962158972,455.184318314804,42.9961309360524,4.94827384435342,1.38453875509932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-05-03,NA,NA,NA,NA
"Tyler Higbee","LAR","TE","12678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,28.0529549444119,9.43404579730205,323.001170275015,127.815488866649,2.34575775307197,1.16689643513241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-01-01,NA,NA,NA,NA
"Evan Engram","DEN","TE","13189","weighted",NA,NA,NA,NA,NA,NA,2.49561146869514,1.73373445944807,0,0,0,0,NA,NA,NA,NA,50.670801638385,7.47964000883913,454.761849034523,38.5044217940856,2.25084844938561,0.802758092986838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-09-02,NA,NA,NA,NA
"Mason Taylor","NYJ","TE","17106","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,44.260561732007,10.4300756892158,394.458162668227,98.1600902551175,2.07612638970158,1.1653912114878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-05-08,NA,NA,NA,NA
"Dawson Knox","BUF","TE","14143","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,29.9569338794617,5.18850408936605,355.585722644822,74.1379961938204,2.9234640140433,0.17598614826687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-14,NA,NA,NA,NA
"Jake Tonges","SF","TE","16036","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.891047396138092,0.630682333404236,NA,NA,NA,NA,27.0086015213575,15.1900946763464,264.600936220012,147.302778652023,3.02562902282036,2.66889434532629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-07-08,NA,NA,NA,NA
"Noah Fant","NO","TE","14137","weighted",NA,NA,NA,NA,NA,NA,21.9613809245173,15.256863243143,0,0,2.4059684025746,0.420454888936157,NA,NA,NA,NA,30.1174956114687,8.68398119801294,284.842598010532,94.9218780007115,1.61614979520187,0.543947145817755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-11-20,NA,NA,NA,NA
"Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,38.5621416032768,4.18816079041306,352.437097717964,46.699311011005,1.74224692802809,0.986783082488312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-07-06,"Q","Nose",2026,0
"Zach Ertz","FA","TE","11247","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.1988130563798,20.5060966544099,243.415430267062,210.010714012405,1.48961424332344,0.707106781186548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-11-10,NA,NA,NA,NA
"Elijah Arroyo","SEA","TE","17108","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.6,0,NA,NA,NA,NA,23.6942124542125,7.31187325315326,253.32967032967,95.2533057561597,1.93032967032967,0.925661835953742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-04-05,NA,NA,NA,NA
"Darnell Washington","PIT","TE","16216","weighted",NA,NA,NA,NA,NA,NA,2.49561146869514,1.73373445944807,0,0,0.752486834406085,0.175189537056732,NA,NA,NA,NA,30.1449385605617,4.0943659677466,320.407255705091,50.7818612841896,1.75125804564073,0.571954981867329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-08-17,NA,NA,NA,NA
"Cole Kmet","CHI","TE","14867","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0,0,NA,NA,NA,NA,28.258162668227,6.32480658448656,294.719719133996,70.3488344911854,2.41310708016384,0.550735934145024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-03-10,NA,NA,NA,NA
"Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,28.1754242246928,5.96683189797124,268.198946752487,60.2221561992456,2.28700994733762,0.659948056000764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-06-02,NA,NA,NA,NA
"Max Klare","LAR","TE","17547","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,13.1289473684211,13.5688605483426,144.135338345865,156.210636282337,1.00300751879699,1.40755483725312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-07-08,NA,NA,NA,NA
"Marlin Klein","HOU","TE","17593","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,28.1454005934718,9.89949493661167,298.611275964392,75.6604255869606,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-09-17,NA,NA,NA,NA
"Ja'Tavion Sanders","CAR","TE","16643","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0,0,NA,NA,NA,NA,29.7733177296665,5.48310331714504,262.964891749561,57.3109140435261,1.82779403159743,0.395968833600458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-03-27,"Q","Ankle",2026,0
"Charlie Kolar","LAC","TE","15795","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.6060269163253,7.1883759536191,211.608543007607,94.5259620764957,1.70128730251609,1.39731420414738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-02-10,NA,NA,NA,NA
"Daniel Bellinger","TEN","TE","15873","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,25.1386613386613,2.78595842326378,276.839160839161,51.8150300826056,2.18031968031968,0.767697540320062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-22,NA,NA,NA,NA
"Will Kacmarek","MIA","TE","17605","weighted",NA,NA,NA,NA,NA,NA,3,0,0,0,0.9017,0.100315858104735,NA,NA,NA,NA,22.9324,10.7938334539553,221.092,95.3461579953263,1.361,1.53610860425877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-02-12,NA,NA,NA,NA
"Nate Boerkircher","JAC","TE","17591","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.754245754245754,0.250662832158227,NA,NA,NA,NA,20.8092907092907,7.86102969832781,225.122877122877,88.4507251525496,2.100999000999,0.848225530498974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2001-09-04,NA,NA,NA,NA
"Ben Sims","MIA","TE","16483","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.0876304023845,21.6374675043084,163.648286140089,203.646752981726,1.02533532041729,1.41421356237309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-05-16,NA,NA,NA,NA
"Erick All","CIN","TE","16645","weighted",NA,NA,NA,NA,NA,NA,0.997744360902256,0.811621650781172,0,0,0,0,NA,NA,NA,NA,19.4152631578947,11.6660483152805,172.994736842105,90.4686700198963,1.01278195488722,0.820094887237865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-09-13,NA,NA,NA,NA
"Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,-1.09806904622586,0.762843162157149,0,0,0,0,NA,NA,NA,NA,24.8939730836747,6.97569099052221,244.279110590989,65.5193700320879,1.60620245757753,0.546484699191868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-04-30,NA,NA,NA,NA
"Austin Hooper","ATL","TE","12677","weighted",NA,NA,NA,NA,NA,NA,0.499122293739029,0.346746891889613,0,0,0,0,NA,NA,NA,NA,22.3000585137507,2.23135550306212,236.696313633704,37.0182291447148,1.61614979520187,0.543947145817755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-10-29,NA,NA,NA,NA
"Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,22.4518481518482,8.48039959206635,190.757242757243,79.1447203710922,2.88331668331668,1.03355330791388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-27,NA,NA,NA,NA
"Adam Trautman","DEN","TE","14870","weighted",NA,NA,NA,NA,NA,NA,0.0498501498501499,0.0496171532258503,0,0,0,0,NA,NA,NA,NA,23.3886113886114,3.23911134550678,236.2997002997,35.2079452770784,1.70599400599401,0.517024854350515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-02-05,NA,NA,NA,NA
"Luke Musgrave","GB","TE","16215","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.1284057971015,5.45704177608218,228.321014492754,55.4704485874827,1.01231884057971,0.80553204920815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-09-02,"O","Neck",2026,0
"Matthew Hibner","BAL","TE","17627","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,15.740959040959,6.9864572284244,187.231768231768,66.5052161609585,1.34665334665335,1.14894412077892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-03-09,NA,NA,NA,NA
"Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,19.1214745465184,2.17157120651278,201.730836746635,35.0802820411656,2.49882972498537,1.11274929795386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-03-21,NA,NA,NA,NA
"Eli Raridon","NE","TE","17607","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.506390977443609,0.410047443618932,NA,NA,NA,NA,20.6364661654135,3.23489828798153,217.755639097744,44.2715737961488,1.43300751879699,0.674730375191295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-02-12,NA,NA,NA,NA
"Davis Allen","LAR","TE","16219","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.5519287833828,3.53553390593274,211.623145400594,42.4264068711929,2.02077151335312,1.4142135623731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-02-03,"Q","Quadriceps",2026,0
"Elijah Higgins","ARI","TE","16333","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.851917293233083,0.12301423308568,NA,NA,NA,NA,22.9992481203007,1.40648995684518,208.051879699248,22.6015045743039,0.754135338345865,0.497246457600362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-10-27,NA,NA,NA,NA
"Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,18.4986013986014,4.54777838031971,185.244755244755,74.5189420110876,1.11498501498501,0.857868576112759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-12-04,NA,NA,NA,NA
"Charlie Woerner","ATL","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,17.8362146050671,10.3944696834422,144.026825633383,113.137084989848,0.512667660208644,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-16,NA,NA,NA,NA
"John Bates","WAS","TE","15344","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.753195488721804,0.205023721809466,NA,NA,NA,NA,15.934962406015,3.50992874924853,154.178947368421,39.4723779368082,1.03736842105263,0.780139192207525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-11-06,"Q","Hamstring",2026,0
"Foster Moreau","HOU","TE","14239","weighted",NA,NA,NA,NA,NA,NA,0.997002997002997,0.992343064517006,0,0,0,0,NA,NA,NA,NA,15.1697302697303,3.75162465181097,158.370629370629,45.2115863739655,1.34665334665335,1.14894412077892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-06,NA,NA,NA,NA
"Drew Sample","CIN","TE","14146","weighted",NA,NA,NA,NA,NA,NA,0.498872180451128,0.405810825390586,0,0,0.0987218045112782,0.0820094887237865,NA,NA,NA,NA,18.0821052631579,4.81927155262904,143.657142857143,41.868923333164,0.901654135338346,0.198898583040145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-04-16,NA,NA,NA,NA
"Mitchell Evans","CAR","TE","17109","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,16.7837593984962,2.85316463302356,157.268421052632,27.7275285882016,1.77721804511278,0.516685055424304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-05-18,NA,NA,NA,NA
"Jeremy Ruckert","NYJ","TE","15796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,22.8986013986014,3.64365020526404,170.738261738262,22.527269714661,1.18031968031968,0.767697540320062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-11,NA,NA,NA,NA
