"Row","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"472","Tanner Hudson","CIN","TE","14370","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.65,0.481845,0,NA,0,NA,19.75,8.8956,183,59.304,0.686377322155034,0.404386035654108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"473","Greg Dulcich","NYG","TE","15797","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,12.25,8.8956,133.625,95.6277,1.075,1.03782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-26,2022,NA,NA,NA,NA
"474","Tip Reiman","ARI","TE","16706","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,13.6,6.52344,124.075,51.44622,0.9,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-17,2024,NA,NA,NA,NA
"475","Luke Musgrave","GB","TE","16215","robust",NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,0,NA,19.65,4.4478,187.85,42.9954,1,0.638048024543211,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-02,2023,NA,NA,NA,NA
"476","Daniel Bellinger","NYG","TE","15873","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,18,4.59606,151,20.31162,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-22,2022,NA,NA,NA,NA
"477","Oronde Gadsden","LAC","TE","17099","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.02471,0,NA,0,NA,14.85,7.19061,156,66.04983,1,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-25,2025,NA,NA,NA,NA
"478","Darnell Washington","PIT","TE","16216","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,17.75,5.9304,179.9,62.2692,0.95,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-17,2023,NA,NA,NA,NA
"479","Brock Wright","DET","TE","15626","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,18.125,2.59455,156.5,17.93946,2.2,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-11-27,2021,NA,NA,NA,NA
"480","Ben Sinnott","WAS","TE","16644","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.05,0,0,NA,0,NA,19.95,2.9652,198,22.239,1.75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"481","Hunter Long","JAC","TE","15334","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,11.65,1.63086,100.35,42.55062,0.4,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"482","Mitchell Evans","CAR","TE","17109","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,8.15,4.89258,87.2,58.41444,0.45,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-18,2025,NA,NA,NA,NA
"483","Elijah Higgins","ARI","TE","16333","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,15.5,5.63388,149.15,57.59901,1.25,0.0741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-27,2023,NA,NA,NA,NA
"484","Lucas Krull","DEN","TE","15970","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,20,5.9304,177.5,19.2738,0.55,0.431011637111197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-11,2022,NA,NA,NA,NA
"485","Connor Heyward","PIT","TE","15800","robust",NA,NA,NA,NA,NA,NA,0.25,NA,2,1.4826,0,0,0,0,0,NA,0,NA,13.775,3.33585,93.925,17.0499,1.15,0.51891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-22,2022,NA,NA,NA,NA
"486","Mo Alie-Cox","IND","TE","13246","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,12.225,5.63388,145.75,26.6868,1.425,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-19,2016,NA,NA,NA,NA
"487","Jeremy Ruckert","NYJ","TE","15796","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,21.5,3.40998,169,26.6868,1,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-11,2022,NA,NA,NA,NA
"488","Giovanni Ricci","MIN","TE","15054","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,12,5.9304,144,71.1648,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"489","Drew Sample","CIN","TE","14146","robust",NA,NA,NA,NA,NA,NA,0,0,-1.6,1.18608,0,0,0,0,0,NA,0,NA,17.75,6.37518,131,40.0302,1,0.0741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"490","Kylen Granson","PHI","TE","15419","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,11.825,5.04084,131.1,56.3388,0.35,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"491","Adam Trautman","DEN","TE","14870","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,13.05,1.18608,142.85,37.065,1.5,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"492","Teagan Quitoriano","ATL","TE","15905","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,5.5,8.1543,89.75,131.2101,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-15,2022,NA,NA,NA,NA
"493","Cade Stover","HOU","TE","16642","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,16,3.26172,149.5,27.4281,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-12,2024,NA,NA,NA,NA
"494","Julian Hill","MIA","TE","16425","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.466666666666667,0.09884,0,NA,0,NA,16.5,6.37518,140,40.17846,0.95,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-07-09,2023,NA,NA,NA,NA
"495","Johnny Mundt","JAC","TE","13940","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.366666666666667,0.27181,0,NA,0,NA,15.7,5.70801,134.6,40.0302,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,"Q","Upper Body",2025,0
"496","Luke Farrell","SF","TE","15335","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,12.7,4.4478,113.9,32.6172,0.35,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"497","Donald Parham","PIT","TE","14341","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10.85,3.18759,131,25.2042,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"IR","Achilles",2025,0
"498","Will Mallory","IND","TE","16220","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,7.875,8.8956,85.1,85.9908,0.3,0.14826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-06-22,2023,NA,NA,NA,NA
"499","Devin Culp","TB","TE","16796","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,9.575,2.9652,113.775,35.5824,0.55,0.59304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-02,2024,NA,NA,NA,NA
"500","John Bates","WAS","TE","15344","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.4,0.59304,0,NA,0,NA,12.475,2.9652,116.475,4.4478,0.15,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"501","Tanner McLachlan","CIN","TE","16765","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,12.85,3.55824,109.875,29.652,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-15,2024,NA,NA,NA,NA
"502","Harrison Bryant","PHI","TE","14875","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,5.625,3.7065,49.375,34.8411,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"503","Charlie Woerner","ATL","TE","14984","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,12.35,3.7065,109.05,29.05896,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"504","Gavin Bartholomew","MIN","TE","17231","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,7.65,3.55824,80,53.3736,0.55,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-30,2025,"O","Back",2025,0
"505","Nate Adkins","DEN","TE","16474","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,13.925,0.815430000000001,119.5,8.1543,2.35,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-07-09,2023,NA,NA,NA,NA
"506","Durham Smythe","CHI","TE","13676","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,9.025,4.81845,74.55,39.88194,0.075,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"507","Ross Dwelley","SF","TE","13988","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,2.9652,92.85,53.59599,0.65,0.51891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"508","James Mitchell","CAR","TE","15909","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,6.9,7.56126,73.2,82.72908,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-08-11,2022,NA,NA,NA,NA
"509","Pharaoh Brown","MIA","TE","13994","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,11.125,1.18608,97.7,22.83204,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"510","Brevyn Spann-Ford","DAL","TE","16647","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,10.45,2.2239,104.25,19.2738,0.4,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-27,2024,"Q","Ankle",2025,0
"511","Ian Thomas","LVR","TE","13678","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,7.15,7.70952,61.5,83.0256,0.45,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-06,2018,NA,NA,NA,NA
"512","Jake Briningstool","KC","TE","17268","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,12,0,121,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-09,2025,"Q","Hamstring",2025,0
"513","Cam Grandy","CIN","TE","16979","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10.1,5.78214,87.5,49.6671,0.7,0.44478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-19,2024,NA,NA,NA,NA
"514","Jared Wiley","KC","TE","16648","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,6.65,2.37216,62.2,46.55364,0.45,0.59304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-02,2024,NA,NA,NA,NA
"515","Blake Whiteheart","CLE","TE","16940","robust",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,7,0.7413,87.75,43.36605,0.3,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-22,2023,NA,NA,NA,NA
"516","Lawrence Cager","WAS","TE","15041","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,8.25,4.07715,85.5,42.2541,1.5,0.7413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"517","Jackson Hawes","BUF","TE","17213","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6.45,5.26323,70.4,60.19356,0.55,0.66717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-06,2025,NA,NA,NA,NA
"518","Robert Tonyan","KC","TE","13427","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,8.675,4.4478,86.325,20.7564,0.4,0.44478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-04-30,2017,NA,NA,NA,NA
"519","Jaheim Bell","NE","TE","16646","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,7.7,0.44478,70,48.1845,0.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-14,2024,NA,NA,NA,NA
"520","Nick Vannett","MIN","TE","12680","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,7,8.8956,60,74.13,1,1.4826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
"521","Moliki Matavao","NO","TE","17259","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,8.75,0,86.75,7.413,0.875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-17,2025,NA,NA,NA,NA
"522","Ben Sims","GB","TE","16483","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,8.3,2.52042,73,42.9954,1.55,0.81543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-16,2023,NA,NA,NA,NA
"523","Irv Smith Jr.","HOU","TE","14141","robust",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,7.5,5.1891,65.9,47.59146,0.15,0.22239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"524","Eric Saubert","SEA","TE","13315","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,9.475,3.7065,69.725,1.63086,0.575,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-05-01,2017,NA,NA,NA,NA
"525","Chris Manhertz","NYG","TE","12955","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,5.85,3.40998,52.9,16.75338,0.6,0.14826,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Quintin Morris","JAC","TE","15341","robust",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,6.725,4.74432,57.75,31.8759,0.575,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"527","Davis Allen","LAR","TE","16219","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,7.45,4.96671,57.7,28.61418,0.35,0.22239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-03,2023,NA,NA,NA,NA
"528","Kenny Yeboah","DET","TE","15339","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,5.1,1.33434,52.25,13.71405,0.4,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"IR","Undisclosed",2025,0
"529","Erick All","CIN","TE","16645","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,4.15,2.59455,39.7,28.61418,0.1,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-13,2024,"O","Knee - ACL",2025,0
"530","Tanner Conner","MIA","TE","15991","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,4.05,4.37367,29.65,42.47649,0.3,0.44478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-03-20,2022,NA,NA,NA,NA
"531","Feleipe Franks","ATL","TE","15244","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,4,3.26172,36.85,28.39179,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA
"532","Tucker Fisk","LAC","TE","16557","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,4.75,3.18759,36.3,15.86382,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-19,2022,NA,NA,NA,NA
"533","Jack Stoll","NO","TE","15541","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,2.1,0.59304,18.85,7.19061,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-01-28,2021,NA,NA,NA,NA
"534","David Martin-Robinson","TEN","TE","16831","robust",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1,1.33434,9.8,13.04688,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-26,2024,NA,NA,NA,NA
"535","Maxx Crosby","LVR","DL","14225","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.05,4.37367,NA,NA,0,0,4.75,1.11195,0,0,1970-01-01,2019,NA,NA,NA,NA
"536","T.J. Watt","PIT","DL","13214","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1,3.11346,NA,NA,0.8,0.29652,5.05,0.0741299999999997,0,0,1994-10-11,2017,NA,NA,NA,NA
"537","Andrew Van Ginkel","MIN","DL","14249","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.55,0.815430000000001,NA,NA,0.8,0.29652,3.5,2.2239,0.6,0,NA,2019,NA,NA,NA,NA
"538","Derrick Brown","CAR","DL","14897","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4,3.85476,NA,NA,0.2,0.29652,4.55,0.66717,0,0,1998-04-15,2020,"Q","Oblique",2025,0
"539","Myles Garrett","CLE","DL","13198","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.05,4.52193,NA,NA,0,0,2.15,0.22239,0,0,1995-12-29,2017,NA,NA,NA,NA
"540","Jonathan Greenard","MIN","DL","14882","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.05,4.52193,NA,NA,0.2,0.29652,2.85,1.26021,0.4,0,1997-05-25,2020,NA,NA,NA,NA
"541","Anfernee Jennings","NE","DL","14894","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.05,1.40847,NA,NA,0,0,1.65,0.96369,0,0,1997-05-01,2020,NA,NA,NA,NA
"542","AShawn Robinson","CAR","DL","12697","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.85,8.67321,NA,NA,0,0,1.05,0.0741300000000001,0,0,1995-03-21,2016,NA,NA,NA,NA
"543","Nick Bosa","SF","DL","14147","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75,5.55975,NA,NA,0.8,0.29652,2.3,0.44478,0,0,1970-01-01,2019,NA,NA,NA,NA
"544","DeForest Buckner","IND","DL","12688","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.35,6.89409,NA,NA,0,0,3.15,0.22239,0,0,1994-03-17,2016,"Q","Foot",2025,0
"545","Harold Landry","NE","DL","13700","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.25,3.33585,NA,NA,0,0,1.8,0.29652,0,0,1996-06-05,2018,NA,NA,NA,NA
"546","Leonard Williams","SEA","DL","12225","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.05,7.48713,NA,NA,0.1,0.14826,2.7,1.03782,0.2,0,1994-06-20,2015,NA,NA,NA,NA
"547","YaYa Diaby","TB","DL","16278","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.55,8.22843,NA,NA,0,0,0,0,0,0,1999-05-30,2023,NA,NA,NA,NA
"548","Danielle Hunter","HOU","DL","12221","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,3.78063,NA,NA,0,0,2.3,0.44478,0.8,0,1994-10-29,2015,NA,NA,NA,NA
"549","Carl Granderson","NO","DL","14405","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,5.33736,NA,NA,0.2,0.29652,2.3,0.44478,0,0,1996-12-18,2019,NA,NA,NA,NA
"550","Alex Highsmith","PIT","DL","14940","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,6.6717,NA,NA,0.9,0.14826,3.05,1.55673,0,0,1997-08-07,2020,"Q","Groin",2025,0
"551","Jeffery Simmons","TEN","DL","14163","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.25,2.59455,NA,NA,0,0,3.75,0.37065,0,0,1970-01-01,2019,NA,NA,NA,NA
"552","Aidan Hutchinson","DET","DL","15805","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.55,0.815430000000001,NA,NA,1,1.4826,4.55,0.66717,0,0,2000-08-09,2022,NA,NA,NA,NA
"553","Jaelan Phillips","MIA","DL","15349","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,5.1891,NA,NA,0.35,0.51891,3.65,2.44629,0.4,0,1999-05-28,2021,"Q","Knee",2025,0
"554","D.J. Wonnum","CAR","DL","14947","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,7.26474,NA,NA,0,0,2.35,0.51891,0,0,1997-10-31,2020,NA,NA,NA,NA
"555","Gregory Rousseau","BUF","DL","15346","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.35,0.518910000000002,NA,NA,0,0,3.2,0.29652,0,0,2000-04-05,2021,NA,NA,NA,NA
"556","Kwity Paye","IND","DL","15345","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,6.37518,NA,NA,0,0,2.15,1.70499,0,0,1998-11-19,2021,"Q","Groin",2025,0
"557","Micah Parsons","DAL","DL","15350","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45,0.815430000000001,NA,NA,0,0,1.55,0.66717,0,0,1999-05-26,2021,"Q","Back",2025,0
"558","Josh Allen","JAC","DL","14167","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.55,0.667169999999999,NA,NA,0.8,0.29652,1.8,0.29652,0,0,1970-01-01,2019,NA,NA,NA,NA
"559","Bradley Chubb","MIA","DL","13681","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.55,0.667169999999999,NA,NA,0.5,0.7413,3.55,2.29803,0.3,0,1996-06-24,2018,NA,NA,NA,NA
